RowID,row_info,Date,party,Location,speaker,speaker_info,Question,topic,discourse_with_names,text
571,167,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,7.0,Candidates weigh in on healthcare,biden oh no i did ibut,oh no i did ibut
867,463,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow were gonna take a quick break well be right back with these candidates right after this,were gonna take a quick break well be right back with these candidates right after this
307,307,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,20.0,Foreign Policy,ryan i would just say i dont want to be engaged i wish we were spending this money in places that ive represented that have been completely forgotten and we were rebuilding but the reality of it is if the united states isnt engaged the taliban will grow and they will have bigger bolder terrorist acts we have got to have some presence there,i would just say i dont want to be engaged i wish we were spending this money in places that ive represented that have been completely forgotten and we were rebuilding but the reality of it is if the united states isnt engaged the taliban will grow and they will have bigger bolder terrorist acts we have got to have some presence there
120,120,6/26/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,12.0,Undocumented Immigrants,diazbalart if i could im sorry speaking in spanish what would you do congressman day one at the white house,if i could im sorry speaking in spanish what would you do congressman day one at the white house
962,558,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,23.0,Their closing statements,holt senator,senator
858,454,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd okay governor hickenlooper,okay governor hickenlooper
336,336,6/26/2019,Democrat,"Miami, Florida",INSLEE,Candidate,21.0,Biggest Geopolitical Threat,inslee climate change,climate change
413,9,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,,Opening statements,guthrie thank you senator,thank you senator
269,269,6/26/2019,Democrat,"Miami, Florida",(UNKNOWN),Candidate,18.0,Climate Change,unknown chuck,chuck
803,399,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,17.0,On whether partisan gridlock would disappear,gillibrand agreed and,agreed and
532,128,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,7.0,Candidates weigh in on healthcare,williamson it has to do with food policies it has to do with drug policies,it has to do with food policies it has to do with drug policies
800,396,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,17.0,On whether partisan gridlock would disappear,swalwell pass the torch to the generation,pass the torch to the generation
195,195,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,14.0,Guns,todd yeah if the control room could turn off the mikes of our previous moderators we will,yeah if the control room could turn off the mikes of our previous moderators we will
